ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.rendimiento7v2	rendimiento7v2	1590614746705	 	3.3.1
REQUEST	2182		request_2	1590614797317	1590614797318	OK	 
REQUEST	1582		Logged	1590614797316	1590614797318	OK	 
REQUEST	2483		Home	1590614797317	1590614797318	OK	 
REQUEST	1582		Logged Redirect 1	1590614797318	1590614797319	OK	 
REQUEST	732		ShowShelters	1590614797326	1590614797328	OK	 
USER	rendimiento7v2	2484	START	1590614797336	1590614797336
REQUEST	2183		Login	1590614797336	1590614797337	OK	 
REQUEST	2183		request_2	1590614797337	1590614797338	OK	 
REQUEST	1583		Logged	1590614797336	1590614797338	OK	 
REQUEST	2484		Home	1590614797337	1590614797338	OK	 
REQUEST	1583		Logged Redirect 1	1590614797338	1590614797339	OK	 
REQUEST	733		ShowShelters	1590614797346	1590614797349	OK	 
USER	rendimiento7v2	2485	START	1590614797356	1590614797356
REQUEST	2184		Login	1590614797356	1590614797357	OK	 
REQUEST	2184		request_2	1590614797357	1590614797358	OK	 
REQUEST	1584		Logged	1590614797356	1590614797358	OK	 
REQUEST	734		ShowShelters	1590614797356	1590614797359	OK	 
REQUEST	2485		Home	1590614797357	1590614797359	OK	 
REQUEST	1584		Logged Redirect 1	1590614797358	1590614797359	OK	 
USER	rendimiento7v2	2486	START	1590614797376	1590614797376
REQUEST	2185		Login	1590614797376	1590614797377	OK	 
REQUEST	2185		request_2	1590614797377	1590614797378	OK	 
REQUEST	1585		Logged	1590614797376	1590614797378	OK	 
REQUEST	2486		Home	1590614797377	1590614797378	OK	 
REQUEST	1585		Logged Redirect 1	1590614797378	1590614797379	OK	 
REQUEST	735		ShowShelters	1590614797386	1590614797388	OK	 
USER	rendimiento7v2	2487	START	1590614797396	1590614797396
REQUEST	2186		Login	1590614797396	1590614797397	OK	 
REQUEST	2186		request_2	1590614797397	1590614797398	OK	 
REQUEST	1586		Logged	1590614797396	1590614797398	OK	 
REQUEST	2487		Home	1590614797397	1590614797398	OK	 
REQUEST	1586		Logged Redirect 1	1590614797398	1590614797399	OK	 
REQUEST	736		ShowShelters	1590614797406	1590614797409	OK	 
USER	rendimiento7v2	2488	START	1590614797416	1590614797416
REQUEST	2187		Login	1590614797416	1590614797417	OK	 
REQUEST	2187		request_2	1590614797417	1590614797418	OK	 
REQUEST	1587		Logged	1590614797416	1590614797418	OK	 
REQUEST	2488		Home	1590614797417	1590614797418	OK	 
REQUEST	737		ShowShelters	1590614797416	1590614797419	OK	 
REQUEST	1587		Logged Redirect 1	1590614797418	1590614797419	OK	 
USER	rendimiento7v2	2489	START	1590614797436	1590614797436
REQUEST	2188		Login	1590614797436	1590614797437	OK	 
REQUEST	2188		request_2	1590614797437	1590614797437	OK	 
REQUEST	1588		Logged	1590614797436	1590614797438	OK	 
REQUEST	2489		Home	1590614797437	1590614797438	OK	 
REQUEST	1588		Logged Redirect 1	1590614797438	1590614797439	OK	 
REQUEST	738		ShowShelters	1590614797446	1590614797449	OK	 
USER	rendimiento7v2	2490	START	1590614797456	1590614797456
REQUEST	1589		Logged	1590614797456	1590614797457	OK	 
REQUEST	2189		Login	1590614797456	1590614797457	OK	 
REQUEST	2189		request_2	1590614797458	1590614797458	OK	 
REQUEST	1589		Logged Redirect 1	1590614797457	1590614797459	OK	 
REQUEST	2490		Home	1590614797457	1590614797459	OK	 
REQUEST	739		ShowShelters	1590614797467	1590614797469	OK	 
USER	rendimiento7v2	2491	START	1590614797477	1590614797477
REQUEST	2190		Login	1590614797477	1590614797477	OK	 
REQUEST	1590		Logged	1590614797477	1590614797478	OK	 
REQUEST	2190		request_2	1590614797477	1590614797478	OK	 
REQUEST	2491		Home	1590614797477	1590614797479	OK	 
REQUEST	1590		Logged Redirect 1	1590614797478	1590614797479	OK	 
REQUEST	740		ShowShelters	1590614797487	1590614797489	OK	 
USER	rendimiento7v2	2492	START	1590614797497	1590614797497
REQUEST	2191		Login	1590614797497	1590614797497	OK	 
REQUEST	2191		request_2	1590614797497	1590614797498	OK	 
REQUEST	1591		Logged	1590614797497	1590614797498	OK	 
REQUEST	2492		Home	1590614797497	1590614797499	OK	 
REQUEST	1591		Logged Redirect 1	1590614797498	1590614797499	OK	 
REQUEST	741		ShowShelters	1590614797508	1590614797510	OK	 
USER	rendimiento7v2	2493	START	1590614797518	1590614797518
REQUEST	2192		Login	1590614797518	1590614797518	OK	 
REQUEST	2192		request_2	1590614797518	1590614797519	OK	 
REQUEST	1592		Logged	1590614797518	1590614797519	OK	 
REQUEST	2493		Home	1590614797518	1590614797519	OK	 
REQUEST	1592		Logged Redirect 1	1590614797519	1590614797520	OK	 
REQUEST	742		ShowShelters	1590614797528	1590614797530	OK	 
USER	rendimiento7v2	2494	START	1590614797538	1590614797538
REQUEST	2193		Login	1590614797538	1590614797538	OK	 
REQUEST	1593		Logged	1590614797538	1590614797539	OK	 
REQUEST	2193		request_2	1590614797538	1590614797539	OK	 
REQUEST	1593		Logged Redirect 1	1590614797539	1590614797540	OK	 
REQUEST	2494		Home	1590614797538	1590614797540	OK	 
REQUEST	743		ShowShelters	1590614797548	1590614797550	OK	 
USER	rendimiento7v2	2495	START	1590614797558	1590614797558
REQUEST	2194		Login	1590614797558	1590614797558	OK	 
REQUEST	1594		Logged	1590614797558	1590614797559	OK	 
REQUEST	2194		request_2	1590614797558	1590614797559	OK	 
REQUEST	2495		Home	1590614797558	1590614797560	OK	 
REQUEST	1594		Logged Redirect 1	1590614797559	1590614797560	OK	 
REQUEST	744		ShowShelters	1590614797568	1590614797570	OK	 
USER	rendimiento7v2	2496	START	1590614797578	1590614797578
REQUEST	2195		Login	1590614797578	1590614797578	OK	 
REQUEST	2195		request_2	1590614797578	1590614797579	OK	 
REQUEST	1595		Logged	1590614797578	1590614797579	OK	 
REQUEST	2496		Home	1590614797578	1590614797580	OK	 
REQUEST	1595		Logged Redirect 1	1590614797579	1590614797580	OK	 
REQUEST	745		ShowShelters	1590614797589	1590614797591	OK	 
USER	rendimiento7v2	2497	START	1590614797599	1590614797599
REQUEST	2196		Login	1590614797599	1590614797599	OK	 
REQUEST	2196		request_2	1590614797599	1590614797600	OK	 
REQUEST	1596		Logged	1590614797599	1590614797600	OK	 
REQUEST	2497		Home	1590614797599	1590614797601	OK	 
REQUEST	1596		Logged Redirect 1	1590614797601	1590614797601	OK	 
REQUEST	746		ShowShelters	1590614797609	1590614797611	OK	 
USER	rendimiento7v2	2498	START	1590614797619	1590614797619
REQUEST	2197		Login	1590614797619	1590614797619	OK	 
REQUEST	1597		Logged	1590614797619	1590614797620	OK	 
REQUEST	2197		request_2	1590614797619	1590614797620	OK	 
REQUEST	2498		Home	1590614797619	1590614797621	OK	 
REQUEST	1597		Logged Redirect 1	1590614797620	1590614797621	OK	 
REQUEST	747		ShowShelters	1590614797629	1590614797631	OK	 
USER	rendimiento7v2	2499	START	1590614797639	1590614797639
REQUEST	2198		Login	1590614797639	1590614797639	OK	 
REQUEST	1598		Logged	1590614797639	1590614797640	OK	 
REQUEST	2198		request_2	1590614797639	1590614797640	OK	 
REQUEST	2499		Home	1590614797639	1590614797641	OK	 
REQUEST	1598		Logged Redirect 1	1590614797640	1590614797641	OK	 
REQUEST	748		ShowShelters	1590614797649	1590614797651	OK	 
USER	rendimiento7v2	2500	START	1590614797660	1590614797660
REQUEST	2199		Login	1590614797660	1590614797660	OK	 
REQUEST	1599		Logged	1590614797660	1590614797661	OK	 
REQUEST	2199		request_2	1590614797661	1590614797661	OK	 
REQUEST	2500		Home	1590614797660	1590614797662	OK	 
REQUEST	1599		Logged Redirect 1	1590614797661	1590614797662	OK	 
REQUEST	749		ShowShelters	1590614797671	1590614797673	OK	 
USER	rendimiento7v2	2501	START	1590614797681	1590614797681
USER	rendimiento7v2	2502	START	1590614797681	1590614797681
REQUEST	2200		Login	1590614797681	1590614797681	OK	 
REQUEST	2200		request_2	1590614797681	1590614797682	OK	 
REQUEST	1600		Logged	1590614797681	1590614797683	OK	 
REQUEST	2502		Home	1590614797681	1590614797683	OK	 
REQUEST	2501		Home	1590614797681	1590614797683	OK	 
REQUEST	1600		Logged Redirect 1	1590614797683	1590614797684	OK	 
REQUEST	750		ShowShelters	1590614797691	1590614797693	OK	 
REQUEST	2201		Login	1590614797701	1590614797701	OK	 
REQUEST	1601		Logged	1590614797701	1590614797702	OK	 
REQUEST	2201		request_2	1590614797701	1590614797702	OK	 
REQUEST	1601		Logged Redirect 1	1590614797702	1590614797703	OK	 
REQUEST	752		ShowShelters	1590614797711	1590614797713	OK	 
REQUEST	751		ShowShelters	1590614797711	1590614797713	OK	 
USER	rendimiento7v2	2503	START	1590614797721	1590614797721
REQUEST	2202		Login	1590614797721	1590614797721	OK	 
REQUEST	1602		Logged	1590614797721	1590614797722	OK	 
REQUEST	2202		request_2	1590614797721	1590614797722	OK	 
REQUEST	2503		Home	1590614797721	1590614797723	OK	 
REQUEST	1602		Logged Redirect 1	1590614797722	1590614797723	OK	 
REQUEST	1603		Logged	1590614797731	1590614797731	OK	 
REQUEST	1603		Logged Redirect 1	1590614797731	1590614797733	OK	 
USER	rendimiento7v2	2504	START	1590614797741	1590614797741
REQUEST	2203		Login	1590614797741	1590614797741	OK	 
REQUEST	2203		request_2	1590614797741	1590614797742	OK	 
REQUEST	2504		Home	1590614797741	1590614797743	OK	 
REQUEST	1604		Logged	1590614797751	1590614797752	OK	 
REQUEST	1604		Logged Redirect 1	1590614797752	1590614797752	OK	 
REQUEST	753		ShowShelters	1590614797751	1590614797753	OK	 
USER	rendimiento7v2	2505	START	1590614797761	1590614797761
REQUEST	2204		Login	1590614797761	1590614797761	OK	 
REQUEST	2204		request_2	1590614797761	1590614797762	OK	 
REQUEST	2505		Home	1590614797761	1590614797763	OK	 
REQUEST	1605		Logged	1590614797772	1590614797772	OK	 
REQUEST	754		ShowShelters	1590614797772	1590614797774	OK	 
REQUEST	1605		Logged Redirect 1	1590614797773	1590614797774	OK	 
USER	rendimiento7v2	2506	START	1590614797776	1590614797776
REQUEST	2205		Login	1590614797776	1590614797777	OK	 
REQUEST	2205		request_2	1590614797777	1590614797777	OK	 
REQUEST	2506		Home	1590614797777	1590614797778	OK	 
REQUEST	755		ShowShelters	1590614797786	1590614797788	OK	 
USER	rendimiento7v2	2507	START	1590614797796	1590614797796
REQUEST	2206		Login	1590614797796	1590614797797	OK	 
REQUEST	2206		request_2	1590614797797	1590614797797	OK	 
REQUEST	2507		Home	1590614797797	1590614797798	OK	 
REQUEST	1606		Logged	1590614797806	1590614797807	OK	 
REQUEST	1607		Logged	1590614797806	1590614797807	OK	 
REQUEST	1606		Logged Redirect 1	1590614797807	1590614797809	OK	 
REQUEST	1607		Logged Redirect 1	1590614797807	1590614797809	OK	 
REQUEST	756		ShowShelters	1590614797806	1590614797809	OK	 
USER	rendimiento7v2	2508	START	1590614797816	1590614797816
REQUEST	2207		Login	1590614797816	1590614797817	OK	 
REQUEST	2207		request_2	1590614797817	1590614797817	OK	 
REQUEST	2508		Home	1590614797817	1590614797818	OK	 
REQUEST	1608		Logged	1590614797826	1590614797827	OK	 
REQUEST	1608		Logged Redirect 1	1590614797827	1590614797828	OK	 
REQUEST	757		ShowShelters	1590614797826	1590614797829	OK	 
USER	rendimiento7v2	2509	START	1590614797836	1590614797836
REQUEST	2208		Login	1590614797836	1590614797837	OK	 
REQUEST	2208		request_2	1590614797837	1590614797837	OK	 
REQUEST	2509		Home	1590614797837	1590614797838	OK	 
REQUEST	1609		Logged	1590614797846	1590614797847	OK	 
REQUEST	1609		Logged Redirect 1	1590614797847	1590614797848	OK	 
REQUEST	758		ShowShelters	1590614797846	1590614797849	OK	 
USER	rendimiento7v2	2510	START	1590614797856	1590614797856
REQUEST	2209		Login	1590614797856	1590614797857	OK	 
REQUEST	2209		request_2	1590614797857	1590614797858	OK	 
REQUEST	2510		Home	1590614797857	1590614797859	OK	 
REQUEST	1610		Logged	1590614797867	1590614797868	OK	 
REQUEST	1610		Logged Redirect 1	1590614797868	1590614797868	OK	 
REQUEST	759		ShowShelters	1590614797867	1590614797869	OK	 
USER	rendimiento7v2	2511	START	1590614797877	1590614797877
REQUEST	2210		Login	1590614797877	1590614797877	OK	 
REQUEST	2210		request_2	1590614797877	1590614797878	OK	 
REQUEST	2511		Home	1590614797877	1590614797879	OK	 
REQUEST	1611		Logged	1590614797887	1590614797887	OK	 
REQUEST	1611		Logged Redirect 1	1590614797887	1590614797888	OK	 
REQUEST	760		ShowShelters	1590614797887	1590614797889	OK	 
USER	rendimiento7v2	2512	START	1590614797897	1590614797897
REQUEST	2211		Login	1590614797897	1590614797897	OK	 
REQUEST	2211		request_2	1590614797897	1590614797898	OK	 
REQUEST	2512		Home	1590614797897	1590614797899	OK	 
REQUEST	2212		Login	1590614797907	1590614797907	OK	 
REQUEST	1612		Logged	1590614797907	1590614797908	OK	 
REQUEST	2212		request_2	1590614797907	1590614797908	OK	 
REQUEST	1612		Logged Redirect 1	1590614797908	1590614797909	OK	 
REQUEST	761		ShowShelters	1590614797907	1590614797910	OK	 
USER	rendimiento7v2	2513	START	1590614797917	1590614797917
REQUEST	2513		Home	1590614797917	1590614797919	OK	 
REQUEST	2213		Login	1590614797927	1590614797927	OK	 
REQUEST	1613		Logged	1590614797927	1590614797928	OK	 
REQUEST	2213		request_2	1590614797927	1590614797928	OK	 
REQUEST	1613		Logged Redirect 1	1590614797928	1590614797929	OK	 
REQUEST	762		ShowShelters	1590614797927	1590614797929	OK	 
USER	rendimiento7v2	2514	START	1590614797937	1590614797937
REQUEST	2514		Home	1590614797937	1590614797939	OK	 
REQUEST	2214		Login	1590614797947	1590614797947	OK	 
REQUEST	1614		Logged	1590614797947	1590614797948	OK	 
REQUEST	2214		request_2	1590614797947	1590614797948	OK	 
REQUEST	1614		Logged Redirect 1	1590614797948	1590614797949	OK	 
REQUEST	763		ShowShelters	1590614797947	1590614797949	OK	 
USER	rendimiento7v2	2515	START	1590614797957	1590614797957
REQUEST	2515		Home	1590614797957	1590614797959	OK	 
REQUEST	764		ShowShelters	1590614797957	1590614797960	OK	 
REQUEST	1615		Logged	1590614797968	1590614797968	OK	 
REQUEST	1615		Logged Redirect 1	1590614797968	1590614797969	OK	 
USER	rendimiento7v2	2516	START	1590614797978	1590614797978
REQUEST	2215		Login	1590614797978	1590614797978	OK	 
REQUEST	2215		request_2	1590614797979	1590614797979	OK	 
REQUEST	2516		Home	1590614797978	1590614797980	OK	 
REQUEST	765		ShowShelters	1590614797978	1590614797980	OK	 
REQUEST	1616		Logged	1590614797988	1590614797988	OK	 
REQUEST	1616		Logged Redirect 1	1590614797988	1590614797989	OK	 
USER	rendimiento7v2	2517	START	1590614797998	1590614797998
REQUEST	2216		Login	1590614797998	1590614797999	OK	 
REQUEST	2216		request_2	1590614797999	1590614797999	OK	 
REQUEST	2517		Home	1590614797998	1590614798000	OK	 
REQUEST	766		ShowShelters	1590614797998	1590614798000	OK	 
REQUEST	1617		Logged	1590614798008	1590614798008	OK	 
REQUEST	1617		Logged Redirect 1	1590614798008	1590614798009	OK	 
USER	rendimiento7v2	2518	START	1590614798018	1590614798018
REQUEST	2217		Login	1590614798018	1590614798018	OK	 
REQUEST	2217		request_2	1590614798018	1590614798019	OK	 
REQUEST	2518		Home	1590614798018	1590614798020	OK	 
REQUEST	767		ShowShelters	1590614798018	1590614798020	OK	 
REQUEST	1618		Logged	1590614798028	1590614798028	OK	 
REQUEST	1618		Logged Redirect 1	1590614798028	1590614798029	OK	 
USER	rendimiento7v2	2519	START	1590614798038	1590614798038
REQUEST	2218		Login	1590614798038	1590614798038	OK	 
REQUEST	2218		request_2	1590614798038	1590614798039	OK	 
REQUEST	2519		Home	1590614798038	1590614798040	OK	 
REQUEST	768		ShowShelters	1590614798038	1590614798042	OK	 
REQUEST	1619		Logged	1590614798048	1590614798048	OK	 
REQUEST	1619		Logged Redirect 1	1590614798048	1590614798050	OK	 
USER	rendimiento7v2	2520	START	1590614798058	1590614798058
REQUEST	2219		Login	1590614798058	1590614798058	OK	 
REQUEST	2219		request_2	1590614798059	1590614798059	OK	 
REQUEST	2520		Home	1590614798058	1590614798060	OK	 
REQUEST	769		ShowShelters	1590614798058	1590614798061	OK	 
REQUEST	1620		Logged	1590614798068	1590614798068	OK	 
REQUEST	1620		Logged Redirect 1	1590614798068	1590614798069	OK	 
USER	rendimiento7v2	2521	START	1590614798078	1590614798078
REQUEST	2220		Login	1590614798078	1590614798078	OK	 
REQUEST	2220		request_2	1590614798079	1590614798079	OK	 
REQUEST	2521		Home	1590614798078	1590614798080	OK	 
REQUEST	770		ShowShelters	1590614798078	1590614798081	OK	 
REQUEST	1621		Logged	1590614798088	1590614798088	OK	 
REQUEST	1621		Logged Redirect 1	1590614798088	1590614798090	OK	 
USER	rendimiento7v2	2522	START	1590614798098	1590614798098
REQUEST	2221		Login	1590614798098	1590614798098	OK	 
REQUEST	2221		request_2	1590614798099	1590614798099	OK	 
REQUEST	2522		Home	1590614798098	1590614798100	OK	 
REQUEST	771		ShowShelters	1590614798098	1590614798100	OK	 
REQUEST	1622		Logged	1590614798108	1590614798108	OK	 
REQUEST	1622		Logged Redirect 1	1590614798108	1590614798109	OK	 
USER	rendimiento7v2	2523	START	1590614798118	1590614798118
REQUEST	2222		Login	1590614798118	1590614798118	OK	 
REQUEST	2222		request_2	1590614798119	1590614798119	OK	 
REQUEST	2523		Home	1590614798118	1590614798120	OK	 
REQUEST	772		ShowShelters	1590614798118	1590614798120	OK	 
REQUEST	1623		Logged	1590614798128	1590614798128	OK	 
REQUEST	1623		Logged Redirect 1	1590614798128	1590614798130	OK	 
USER	rendimiento7v2	2524	START	1590614798138	1590614798138
REQUEST	2223		Login	1590614798138	1590614798138	OK	 
REQUEST	2223		request_2	1590614798138	1590614798139	OK	 
REQUEST	2524		Home	1590614798138	1590614798140	OK	 
REQUEST	773		ShowShelters	1590614798138	1590614798141	OK	 
REQUEST	1624		Logged	1590614798148	1590614798148	OK	 
REQUEST	1624		Logged Redirect 1	1590614798148	1590614798150	OK	 
USER	rendimiento7v2	2525	START	1590614798158	1590614798158
REQUEST	2224		Login	1590614798158	1590614798158	OK	 
REQUEST	2224		request_2	1590614798158	1590614798159	OK	 
REQUEST	2525		Home	1590614798158	1590614798160	OK	 
REQUEST	774		ShowShelters	1590614798158	1590614798160	OK	 
REQUEST	1625		Logged	1590614798168	1590614798169	OK	 
REQUEST	1625		Logged Redirect 1	1590614798169	1590614798170	OK	 
USER	rendimiento7v2	2526	START	1590614798178	1590614798178
REQUEST	2225		Login	1590614798178	1590614798178	OK	 
REQUEST	2225		request_2	1590614798179	1590614798180	OK	 
REQUEST	2526		Home	1590614798178	1590614798180	OK	 
REQUEST	775		ShowShelters	1590614798178	1590614798180	OK	 
REQUEST	1626		Logged	1590614798188	1590614798188	OK	 
REQUEST	1626		Logged Redirect 1	1590614798188	1590614798189	OK	 
USER	rendimiento7v2	2527	START	1590614798198	1590614798198
REQUEST	2226		Login	1590614798198	1590614798198	OK	 
REQUEST	2226		request_2	1590614798199	1590614798199	OK	 
REQUEST	2527		Home	1590614798198	1590614798200	OK	 
REQUEST	776		ShowShelters	1590614798198	1590614798200	OK	 
REQUEST	1627		Logged	1590614798208	1590614798208	OK	 
REQUEST	1627		Logged Redirect 1	1590614798208	1590614798210	OK	 
USER	rendimiento7v2	2528	START	1590614798218	1590614798218
REQUEST	2227		Login	1590614798218	1590614798218	OK	 
REQUEST	2227		request_2	1590614798218	1590614798219	OK	 
REQUEST	2528		Home	1590614798218	1590614798220	OK	 
REQUEST	777		ShowShelters	1590614798218	1590614798220	OK	 
REQUEST	1628		Logged	1590614798228	1590614798228	OK	 
REQUEST	1628		Logged Redirect 1	1590614798228	1590614798229	OK	 
USER	rendimiento7v2	2529	START	1590614798238	1590614798238
REQUEST	2228		Login	1590614798238	1590614798238	OK	 
REQUEST	2228		request_2	1590614798238	1590614798239	OK	 
